# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3174at4891	Complete	Utg33264	169166	173098	-	526.7	695	https://www.orthodb.org/v10?query=3174at4891	WD40/YVTN repeat-like-containing domain superfamily
3190at4891	Complete	Utg33274	238085	241585	+	260.9	443	https://www.orthodb.org/v10?query=3190at4891	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
3223at4891	Complete	Utg33250	309942	312629	-	341.3	519	https://www.orthodb.org/v10?query=3223at4891	WD40-repeat-containing domain
3246at4891	Complete	Utg33272	327673	331002	-	1316.9	806	https://www.orthodb.org/v10?query=3246at4891	P-loop containing nucleoside triphosphate hydrolase protein
3287at4891	Complete	Utg33286	668276	671137	-	992.3	689	https://www.orthodb.org/v10?query=3287at4891	glycoside hydrolase family 31 protein
3292at4891	Complete	Utg33270	51068	53293	+	663.0	472	https://www.orthodb.org/v10?query=3292at4891	similar to Saccharomyces cerevisiae YAL053W FLC2 Putative FAD transporter
3316at4891	Complete	Utg33274	251233	254412	-	1105.2	820	https://www.orthodb.org/v10?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	Utg33264	274425	278228	+	961.9	989	https://www.orthodb.org/v10?query=3320at4891	Clustered mitochondria protein homolog
3331at4891	Complete	Utg33282	106065	108320	-	1154.8	647	https://www.orthodb.org/v10?query=3331at4891	P-loop containing nucleoside triphosphate hydrolase protein
3360at4891	Complete	Utg33280	791678	796060	+	634.5	766	https://www.orthodb.org/v10?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	Utg33250	443893	446616	-	623.2	549	https://www.orthodb.org/v10?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	Utg33286	170990	172954	+	704.0	472	https://www.orthodb.org/v10?query=3388at4891	Multisite-specific tRNA
3395at4891	Complete	Utg33260	126950	130279	-	279.7	409	https://www.orthodb.org/v10?query=3395at4891	WD40-repeat-containing domain
3397at4891	Complete	Utg33254	414323	417058	+	425.3	575	https://www.orthodb.org/v10?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	Utg33272	261580	264063	-	334.7	424	https://www.orthodb.org/v10?query=3404at4891	Serine/threonine-protein phosphatase 4 regulatory subunit 3
3426at4891	Complete	Utg33260	954089	956899	+	507.7	465	https://www.orthodb.org/v10?query=3426at4891	DNA repair protein REV1
3439at4891	Duplicated	Utg33254	303207	305888	+	866.6	575	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	Utg33286	781204	783729	+	868.5	565	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	Utg33254	999133	1001700	+	658.3	519	https://www.orthodb.org/v10?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	Utg33252	614291	616555	+	1222.5	635	https://www.orthodb.org/v10?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	Utg33260	254069	257071	-	1407.0	812	https://www.orthodb.org/v10?query=3487at4891	Exosome complex exonuclease RRP44
3494at4891	Complete	Utg33260	567577	569817	-	409.8	371	https://www.orthodb.org/v10?query=3494at4891	Actin-related protein 8
3496at4891	Complete	Utg33254	56133	58616	-	1146.3	698	https://www.orthodb.org/v10?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	Utg33272	141927	145076	+	966.3	696	https://www.orthodb.org/v10?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	Utg33274	46097	48382	+	900.3	587	https://www.orthodb.org/v10?query=3548at4891	glycosyltransferase family 39 protein
3559at4891	Complete	Utg33272	232009	234627	-	447.0	533	https://www.orthodb.org/v10?query=3559at4891	Ribonucleases P/MRP protein subunit POP1
3574at4891	Complete	Utg33280	249249	253553	+	896.3	1035	https://www.orthodb.org/v10?query=3574at4891	tRNA (guanosine(18)-2'-O)-methyltransferase
3577at4891	Complete	Utg33280	117137	120349	+	1027.3	535	https://www.orthodb.org/v10?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	Utg33284	250514	252664	-	1097.7	593	https://www.orthodb.org/v10?query=3593at4891	Isomerising glucosamine-fructose-6-phosphate aminotransferase
3596at4891	Complete	Utg33284	402137	404428	-	719.7	523	https://www.orthodb.org/v10?query=3596at4891	anaphase-promoting complex component
3606at4891	Complete	Utg33286	602204	604594	-	796.6	578	https://www.orthodb.org/v10?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	Utg33252	73607	76699	+	727.2	609	https://www.orthodb.org/v10?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Complete	Utg33272	20495	23347	-	679.4	543	https://www.orthodb.org/v10?query=3680at4891	ATPase, AAA-type, conserved site
3764at4891	Complete	Utg33272	513629	515818	-	863.7	600	https://www.orthodb.org/v10?query=3764at4891	actin-like ATPase domain-containing protein
3773at4891	Complete	Utg33270	115942	118452	-	751.1	517	https://www.orthodb.org/v10?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	Utg33280	901558	903615	+	971.3	543	https://www.orthodb.org/v10?query=3798at4891	Homoaconitase, mitochondrial
3802at4891	Complete	Utg33278	411177	413603	+	1212.6	661	https://www.orthodb.org/v10?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	Utg33254	357651	360227	+	360.1	421	https://www.orthodb.org/v10?query=3806at4891	Cleavage and polyadenylation specificity factor subunit 2
3824at4891	Complete	Utg33252	102305	104605	+	839.5	591	https://www.orthodb.org/v10?query=3824at4891	Protein SDA1
3845at4891	Complete	Utg33284	129833	132844	+	798.1	731	https://www.orthodb.org/v10?query=3845at4891	P-loop containing nucleoside triphosphate hydrolase protein
3849at4891	Complete	Utg33272	688568	690883	+	488.7	448	https://www.orthodb.org/v10?query=3849at4891	para-aminobenzoate synthase
3853at4891	Complete	Utg33250	306374	309448	-	1076.7	847	https://www.orthodb.org/v10?query=3853at4891	binding
3892at4891	Complete	Utg33264	606982	609918	+	376.3	554	https://www.orthodb.org/v10?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	Utg33252	818603	820402	-	682.4	428	https://www.orthodb.org/v10?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	Utg33274	619221	622040	+	557.2	544	https://www.orthodb.org/v10?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	Utg33274	493583	495871	+	172.6	254	https://www.orthodb.org/v10?query=3981at4891	BRCT domain
3988at4891	Complete	Utg33284	447905	450016	-	1120.2	616	https://www.orthodb.org/v10?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	Utg33274	345235	347388	+	942.4	521	https://www.orthodb.org/v10?query=4017at4891	Vacuolar transporter chaperone 4
4022at4891	Complete	Utg33274	100221	102404	+	439.2	586	https://www.orthodb.org/v10?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	Utg33284	450526	452184	+	805.6	457	https://www.orthodb.org/v10?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	Utg33280	193370	195430	+	565.8	441	https://www.orthodb.org/v10?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	Utg33264	364541	366490	+	423.9	444	https://www.orthodb.org/v10?query=4037at4891	mRNA 3'-end-processing protein RNA14
4064at4891	Complete	Utg33250	143885	146833	+	799.8	625	https://www.orthodb.org/v10?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	Utg33266	21268	24366	+	731.5	674	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	Utg33286	9307	12327	-	709.0	696	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	Utg33278	129951	131684	+	767.5	443	https://www.orthodb.org/v10?query=4125at4891	Armadillo
4151at4891	Complete	Utg33262	311743	314529	-	564.0	550	https://www.orthodb.org/v10?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	Utg33252	628017	631253	-	344.5	524	https://www.orthodb.org/v10?query=4175at4891	similar to Saccharomyces cerevisiae YGL016W KAP122 Karyopherin beta
4206at4891	Complete	Utg33258	110720	113473	+	1295.3	742	https://www.orthodb.org/v10?query=4206at4891	WD40-repeat-containing domain
4254at4891	Complete	Utg33274	367781	370243	+	472.4	531	https://www.orthodb.org/v10?query=4254at4891	Vacuolar protein sorting-associated protein 53
4259at4891	Duplicated	Utg33254	995577	998681	+	1066.2	679	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	Utg33264	110688	113849	-	1082.9	664	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	Utg33250	420303	423338	+	361.9	554	https://www.orthodb.org/v10?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	Utg33260	81914	83860	+	561.1	376	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	Utg33272	69866	72388	+	635.4	389	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	Utg33272	29729	32287	-	826.6	529	https://www.orthodb.org/v10?query=4281at4891	Polyphosphoinositide phosphatase
4310at4891	Complete	Utg33286	374230	377130	+	493.6	529	https://www.orthodb.org/v10?query=4310at4891	Peptide hydrolase
4316at4891	Complete	Utg33286	418106	420364	+	547.5	445	https://www.orthodb.org/v10?query=4316at4891	putative tubulin--tyrosine ligase PBY1
4322at4891	Complete	Utg33280	1162351	1165203	-	723.2	563	https://www.orthodb.org/v10?query=4322at4891	SANT/Myb domain
4326at4891	Complete	Utg33280	384570	387554	+	1075.0	721	https://www.orthodb.org/v10?query=4326at4891	ATP-dependent RNA helicase DBP10
4330at4891	Complete	Utg33252	303340	305460	-	865.5	604	https://www.orthodb.org/v10?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	Utg33264	876858	878735	-	522.8	445	https://www.orthodb.org/v10?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	Utg33280	758542	761451	-	366.8	462	https://www.orthodb.org/v10?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	Utg33286	16637	19750	-	837.3	692	https://www.orthodb.org/v10?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Complete	Utg33252	776414	778291	-	792.7	509	https://www.orthodb.org/v10?query=4356at4891	P-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	Utg33286	306201	308195	+	700.7	461	https://www.orthodb.org/v10?query=4360at4891	acetyl-CoA synthetase-like protein
4361at4891	Complete	Utg33250	10084	12324	-	963.7	513	https://www.orthodb.org/v10?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	Utg33264	741268	745953	-	735.2	921	https://www.orthodb.org/v10?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	Utg33272	641492	643264	+	809.6	490	https://www.orthodb.org/v10?query=4369at4891	Phospholipid
4373at4891	Complete	Utg33262	170345	173236	-	1214.3	744	https://www.orthodb.org/v10?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	Utg33278	88072	90975	+	1025.1	602	https://www.orthodb.org/v10?query=4400at4891	DNA helicase
4402at4891	Complete	Utg33254	970445	974191	-	100.5	360	https://www.orthodb.org/v10?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	Utg33276	160430	162499	+	636.2	470	https://www.orthodb.org/v10?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	Utg33262	359021	361873	+	536.7	488	https://www.orthodb.org/v10?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	Utg33280	726087	735974	+	1785.2	3447	https://www.orthodb.org/v10?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	Utg33250	236417	238063	+	1019.4	484	https://www.orthodb.org/v10?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	Utg33274	230234	232198	+	1044.1	512	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4476at4891	Duplicated	Utg33278	95809	97695	+	972.5	511	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4478at4891	Complete	Utg33260	979323	981230	+	759.5	467	https://www.orthodb.org/v10?query=4478at4891	putative electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
4484at4891	Complete	Utg33280	155347	157563	-	790.6	507	https://www.orthodb.org/v10?query=4484at4891	DNA ligase
4490at4891	Complete	Utg33252	182104	184458	+	627.3	524	https://www.orthodb.org/v10?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	Utg33262	193493	195421	-	725.3	448	https://www.orthodb.org/v10?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	Utg33260	605963	608872	+	715.8	723	https://www.orthodb.org/v10?query=4513at4891	binding
4544at4891	Complete	Utg33284	78031	81144	-	736.8	591	https://www.orthodb.org/v10?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	Utg33258	194344	197199	+	1024.6	735	https://www.orthodb.org/v10?query=4545at4891	similar to Saccharomyces cerevisiae YCR017C CWH43 Putative sensor/transporter protein involved in cell wall biogenesis
4561at4891	Complete	Utg33276	190562	192682	-	771.0	610	https://www.orthodb.org/v10?query=4561at4891	U3 small nucleolar RNA-associated protein 25
4581at4891	Complete	Utg33278	224463	226292	-	1078.8	540	https://www.orthodb.org/v10?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	Utg33280	683520	685424	-	937.5	522	https://www.orthodb.org/v10?query=4590at4891	EF-hand domain
4591at4891	Complete	Utg33270	81518	84523	+	1217.4	819	https://www.orthodb.org/v10?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	Utg33252	930171	932828	-	634.8	509	https://www.orthodb.org/v10?query=4598at4891	Serine/threonine-protein kinase ATG1
4609at4891	Complete	Utg33258	313596	316118	-	1048.4	682	https://www.orthodb.org/v10?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	Utg33276	345420	347447	+	474.9	535	https://www.orthodb.org/v10?query=4661at4891	Thioredoxin domain
4664at4891	Complete	Utg33286	756891	759491	-	923.0	704	https://www.orthodb.org/v10?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	Utg33252	1046234	1048636	-	990.5	634	https://www.orthodb.org/v10?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	Utg33264	711476	714550	+	752.3	771	https://www.orthodb.org/v10?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	Utg33264	681513	684797	-	213.4	450	https://www.orthodb.org/v10?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	Utg33286	341601	343940	-	492.1	482	https://www.orthodb.org/v10?query=4795at4891	Ubiquitin carboxyl-terminal hydrolase
4846at4891	Complete	Utg33252	488605	490530	-	535.6	481	https://www.orthodb.org/v10?query=4846at4891	Eukaryotic translation initiation factor 2A
4848at4891	Complete	Utg33260	699629	701758	+	743.1	623	https://www.orthodb.org/v10?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	Utg33284	390011	391915	-	858.2	495	https://www.orthodb.org/v10?query=4850at4891	Malic enzyme
4853at4891	Complete	Utg33280	341790	342761	+	192.2	190	https://www.orthodb.org/v10?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	Utg33276	298468	301656	-	405.7	541	https://www.orthodb.org/v10?query=4865at4891	Cohesin subunit SCC3
4918at4891	Complete	Utg33260	119024	121915	+	990.7	714	https://www.orthodb.org/v10?query=4918at4891	DNA mismatch repair protein
4939at4891	Complete	Utg33272	594218	596233	+	859.9	509	https://www.orthodb.org/v10?query=4939at4891	Histone deacetylase
4952at4891	Complete	Utg33286	598310	599959	-	905.2	462	https://www.orthodb.org/v10?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	Utg33280	857646	859313	+	923.7	492	https://www.orthodb.org/v10?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	Utg33252	243831	247232	-	702.2	557	https://www.orthodb.org/v10?query=5040at4891	Phosphatidylserine decarboxylase proenzyme 2
5053at4891	Complete	Utg33280	331970	334327	+	846.6	650	https://www.orthodb.org/v10?query=5053at4891	Ribosome biogenesis protein TSR1
5096at4891	Complete	Utg33264	456152	458212	+	940.0	508	https://www.orthodb.org/v10?query=5096at4891	Acetolactate synthase
5123at4891	Complete	Utg33286	95126	98446	-	860.5	636	https://www.orthodb.org/v10?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	Utg33270	161852	163714	-	647.0	434	https://www.orthodb.org/v10?query=5148at4891	Replication protein A subunit
5157at4891	Complete	Utg33280	485006	487672	-	586.8	604	https://www.orthodb.org/v10?query=5157at4891	Vacuolar protein sorting-associated protein 54
5183at4891	Complete	Utg33280	754400	756445	-	450.0	483	https://www.orthodb.org/v10?query=5183at4891	Sec1-like protein
5188at4891	Complete	Utg33280	24588	26828	-	478.9	476	https://www.orthodb.org/v10?query=5188at4891	Rab-GTPase-TBC domain
5189at4891	Complete	Utg33264	572837	575143	+	584.3	444	https://www.orthodb.org/v10?query=5189at4891	DNA mismatch repair, conserved site
5194at4891	Complete	Utg33280	214635	217079	+	712.2	617	https://www.orthodb.org/v10?query=5194at4891	Winged helix-like DNA-binding domain superfamily
5280at4891	Complete	Utg33278	505043	506761	+	791.5	470	https://www.orthodb.org/v10?query=5280at4891	Polyadenylate-binding protein
5314at4891	Duplicated	Utg33250	524205	526331	+	1213.6	628	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5314at4891	Duplicated	Utg33264	610306	612420	+	1213.4	631	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5324at4891	Complete	Utg33284	196427	198625	-	703.9	543	https://www.orthodb.org/v10?query=5324at4891	Mitochondrial intermediate peptidase
5351at4891	Complete	Utg33258	300698	302941	+	446.8	505	https://www.orthodb.org/v10?query=5351at4891	ER membrane protein complex subunit 1
5370at4891	Complete	Utg33278	325350	326984	-	655.4	417	https://www.orthodb.org/v10?query=5370at4891	WD40-repeat-containing domain
5371at4891	Complete	Utg33254	91175	93346	-	431.8	268	https://www.orthodb.org/v10?query=5371at4891	kinase-like protein
5384at4891	Complete	Utg33272	384953	387718	+	305.1	391	https://www.orthodb.org/v10?query=5384at4891	Far11/STRP, N-terminal
5443at4891	Complete	Utg33280	1084844	1087099	-	481.3	417	https://www.orthodb.org/v10?query=5443at4891	WD40-repeat-containing domain
5457at4891	Complete	Utg33254	850630	853308	-	836.7	542	https://www.orthodb.org/v10?query=5457at4891	leucyl-tRNA synthetase
